time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-07 00:00:00+00:00,1,1,10,5
2024-04-08 00:00:00+00:00,4,4,90,22
2024-04-09 00:00:00+00:00,3,3,73,23
2024-04-10 00:00:00+00:00,4,4,142,20
2024-04-11 00:00:00+00:00,4,4,122,28
2024-04-12 00:00:00+00:00,3,3,129,24
2024-04-13 00:00:00+00:00,2,2,35,8
2024-04-14 00:00:00+00:00,3,3,165,13
2024-04-15 00:00:00+00:00,4,4,148,25
2024-04-16 00:00:00+00:00,11,6,99,25
2024-04-17 00:00:00+00:00,5,5,39,23
2024-04-18 00:00:00+00:00,3,3,78,29
2024-04-19 00:00:00+00:00,4,4,32,11
2024-04-20 00:00:00+00:00,1,1,24,9
